Id,WnvPresent
64729,0.0199053
64730,2.50879e-14
64731,0.000607207
64732,0.000160435
64733,0.000724005
64734,2.04833e-06
64735,4.02801e-06
64736,1.34013e-10
64737,0.000719053
64738,1.53832e-17
64739,0.0564544
64740,0.036215
64741,0.0585139
64742,0.00334843
64743,0.00767556
64744,9.27704e-07
64745,0.0583828
64746,1.13307e-13
64747,0.00404501
64748,0.00109682
64749,0.00395396
64750,3.06535e-05
64751,5.01032e-05
64752,2.38228e-09
64753,0.00420769
64754,2.09964e-16
64755,0.000452617
64756,0.000121045
64757,0.000466789
64758,4.14884e-06
64759,6.13979e-06
64760,6.25738e-10
64761,0.000493099
64762,9.16273e-17
64763,0.00818958
64764,0.00311438
64765,0.0088546
64766,0.000118611
64767,0.00026886
64768,3.34279e-08
64769,0.00875384
64770,6.13681e-15
64771,0.0535918
64772,0.0236282
64773,0.0550561
64774,0.00107593
64775,0.00221443
64776,1.17197e-07
64777,0.056443
64778,8.77181e-15
64779,0.125658
64780,0.0653266
64781,0.112581
64782,0.00431935
64783,0.0104364
64784,8.44929e-07
64785,0.121398
64786,5.82057e-14
64787,0.0479277
64788,0.0235355
64789,0.0461589
64790,0.00213602
64791,0.00488846
64792,5.05349e-07
64793,0.0480937
64794,7.70548e-14
64795,0.000189509
64796,4.30422e-05
64797,0.00020141
64798,5.77349e-07
64799,1.16511e-06
64800,4.39745e-11
64801,0.000213037
64802,3.16772e-18
64803,0.000588632
64804,0.000196789
64805,0.000693267
64806,1.8084e-06
64807,4.38588e-06
64808,1.27627e-10
64809,0.000691917
64810,6.55633e-18
64811,0.145962
64812,0.0970517
64813,0.150598
64814,0.0127895
64815,0.021642
64816,1.68223e-06
64817,0.150201
64818,1.75241e-13
64819,0.0958143
64820,0.0386429
64821,0.0871346
64822,0.00161346
64823,0.0030421
64824,3.22489e-07
64825,0.0953744
64826,3.251e-14
64827,0.0468969
64828,0.0185399
64829,0.0460633
64830,0.00100779
64831,0.00276391
64832,1.82249e-07
64833,0.0483541
64834,3.44929e-14
64835,0.089972
64836,0.0385752
64837,0.0864634
64838,0.00113079
64839,0.00304424
64840,8.15759e-08
64841,0.0895718
64842,8.64406e-15
64843,0.104899
64844,0.0590135
64845,0.112004
64846,0.0053218
64847,0.00958959
64848,7.97905e-07
64849,0.10941
64850,7.4716e-14
64851,0.00263946
64852,0.000711774
64853,0.00284905
64854,5.42559e-06
64855,1.14571e-05
64856,1.75043e-10
64857,0.00293324
64858,8.67169e-18
64859,0.0411854
64860,0.0133103
64861,0.0404978
64862,0.000619521
64863,0.00125025
64864,1.74835e-07
64865,0.0423208
64866,2.04711e-14
64867,0.000905628
64868,0.000215423
64869,0.00101594
64870,1.23125e-06
64871,2.81885e-06
64872,4.37903e-11
64873,0.00105027
64874,4.91234e-18
64875,0.00688195
64876,0.00188626
64877,0.00765068
64878,2.63668e-05
64879,5.51024e-05
64880,5.85649e-10
64881,0.00765357
64882,3.52047e-17
64883,0.00933254
64884,0.00337066
64885,0.0101708
64886,0.000111613
64887,0.000222136
64888,2.20346e-08
64889,0.010162
64890,2.4476e-15
64891,0.00314375
64892,0.00104065
64893,0.0035618
64894,1.42845e-05
64895,3.31007e-05
64896,1.25426e-09
64897,0.00361043
64898,1.50135e-16
64899,0.0799057
64900,0.0415047
64901,0.083436
64902,0.00439912
64903,0.00920206
64904,8.47883e-07
64905,0.0823195
64906,2.15327e-13
64907,0.000107543
64908,2.71797e-05
64909,0.000130075
64910,3.02424e-07
64911,6.20471e-07
64912,1.67632e-11
64913,0.000128445
64914,1.16865e-18
64915,8.07307e-05
64916,1.65833e-05
64917,9.75232e-05
64918,1.45789e-07
64919,3.25332e-07
64920,1.38462e-11
64921,9.74018e-05
64922,1.64627e-18
64923,0.0681032
64924,0.0340117
64925,0.0723329
64926,0.0018715
64927,0.00387046
64928,2.14446e-07
64929,0.0717196
64930,2.10693e-14
64931,0.0433429
64932,0.0150675
64933,0.0497401
64934,0.00068512
64935,0.00138926
64936,1.28138e-07
64937,0.0469491
64938,3.03288e-14
64939,0.0128831
64940,0.00413339
64941,0.0142125
64942,5.38631e-05
64943,9.88058e-05
64944,2.45677e-09
64945,0.0140753
64946,1.42284e-16
64947,0.0734293
64948,0.0356222
64949,0.072304
64950,0.00137615
64951,0.00264038
64952,1.64658e-07
64953,0.0742705
64954,3.068e-14
64955,0.000267912
64956,6.69618e-05
64957,0.000297556
64958,8.13844e-07
64959,1.54347e-06
64960,5.22899e-11
64961,0.000300242
64962,4.28252e-18
64963,0.0985712
64964,0.0560907
64965,0.109274
64966,0.00288384
64967,0.00557412
64968,3.56041e-07
64969,0.10728
64970,2.76581e-14
64971,0.015882
64972,0.00669537
64973,0.0166859
64974,0.000306823
64975,0.000557603
64976,6.45486e-08
64977,0.016849
64978,1.75975e-14
64979,0.000246001
64980,5.03712e-05
64981,0.000291865
64982,4.35146e-07
64983,9.50798e-07
64984,1.18506e-11
64985,0.000290805
64986,8.63474e-19
64987,0.213147
64988,0.175434
64989,0.210025
64990,0.0371963
64991,0.0662206
64992,9.87444e-06
64993,0.21157
64994,8.53977e-13
64995,0.033432
64996,0.0117579
64997,0.0340028
64998,0.000288886
64999,0.000656743
65000,2.43217e-08
65001,0.0351789
65002,1.5214e-15
65003,0.045817
65004,0.0191874
65005,0.0460969
65006,0.00168279
65007,0.00332413
65008,5.19526e-07
65009,0.0478984
65010,5.47218e-14
65011,0.0675419
65012,0.0265118
65013,0.0659719
65014,0.00184574
65015,0.00422142
65016,3.5874e-07
65017,0.068536
65018,9.78309e-14
65019,1.0033e-05
65020,1.3941e-06
65021,1.16181e-05
65022,6.05691e-09
65023,1.33597e-08
65024,2.42261e-13
65025,1.21569e-05
65026,1.24804e-20
65027,0.000684585
65028,0.000195922
65029,0.000799214
65030,2.13049e-06
65031,5.52444e-06
65032,1.63596e-10
65033,0.0008025
65034,1.68493e-17
65035,1.52386e-17
65036,1.38948e-18
65037,1.87509e-17
65038,1.89369e-21
65039,5.4774e-21
65040,3.17415e-26
65041,2.04367e-17
65042,1.96494e-33
65043,0.00266536
65044,0.000769573
65045,0.00300565
65046,1.67054e-05
65047,3.33971e-05
65048,2.98982e-09
65049,0.00294764
65050,6.38411e-16
65051,0.0729034
65052,0.0405525
65053,0.0776316
65054,0.00316027
65055,0.00423254
65056,6.5153e-07
65057,0.0755003
65058,1.28676e-13
65059,0.000136672
65060,2.54582e-05
65061,0.000158173
65062,1.69723e-07
65063,3.95137e-07
65064,3.73105e-12
65065,0.000164265
65066,2.47818e-19
65067,0.0249391
65068,0.0108027
65069,0.0252631
65070,0.000612455
65071,0.00121086
65072,9.20312e-08
65073,0.0262995
65074,6.22774e-15
65075,0.00312277
65076,0.00106289
65077,0.00358115
65078,3.19182e-05
65079,6.6711e-05
65080,2.14429e-09
65081,0.00346097
65082,1.52989e-16
65083,0.000423964
65084,0.000136948
65085,0.000468988
65086,4.30491e-06
65087,9.665e-06
65088,1.02849e-09
65089,0.000475422
65090,1.06178e-16
65091,0.000157465
65092,4.53996e-05
65093,0.000191845
65094,6.59283e-07
65095,1.41682e-06
65096,4.69934e-11
65097,0.000189144
65098,3.90327e-18
65099,0.174108
65100,0.122908
65101,0.171022
65102,0.018756
65103,0.0381241
65104,6.90004e-06
65105,0.173111
65106,1.25577e-12
65107,0.0200096
65108,0.00788942
65109,0.0214691
65110,0.000263101
65111,0.000540977
65112,2.06226e-08
65113,0.0212304
65114,1.27387e-15
65115,0.012723
65116,0.00389019
65117,0.0139565
65118,0.000139551
65119,0.00028235
65120,2.39783e-08
65121,0.0140633
65122,1.93693e-15
65123,0.133503
65124,0.0942927
65125,0.13851
65126,0.0181817
65127,0.0394205
65128,3.67846e-06
65129,0.136795
65130,3.83443e-13
65131,0.000419858
65132,0.000107226
65133,0.000503108
65134,1.87768e-06
65135,3.96637e-06
65136,1.36557e-10
65137,0.000479419
65138,7.88079e-18
65139,0.0114959
65140,0.00397969
65141,0.0112719
65142,0.000167537
65143,0.000368874
65144,4.11202e-08
65145,0.0117135
65146,1.28322e-14
65147,0.0711127
65148,0.0296241
65149,0.065476
65150,0.00188483
65151,0.00374967
65152,3.09329e-07
65153,0.0701414
65154,2.88835e-14
65155,0.0264195
65156,0.0099481
65157,0.0287779
65158,0.000263349
65159,0.000552319
65160,9.41382e-09
65161,0.0283742
65162,6.44932e-16
65163,0.0168573
65164,0.00763878
65165,0.0193022
65166,0.000316273
65167,0.000614349
65168,7.04141e-08
65169,0.019338
65170,7.24561e-15
65171,0.000212817
65172,5.38836e-05
65173,0.000229265
65174,3.44936e-07
65175,6.9235e-07
65176,9.41981e-12
65177,0.000233563
65178,7.25213e-19
65179,0.0237596
65180,0.00783519
65181,0.0230383
65182,0.000504085
65183,0.00087527
65184,1.59161e-07
65185,0.024299
65186,2.75347e-14
65187,8.95834e-06
65188,1.99615e-06
65189,1.02521e-05
65190,1.84436e-08
65191,3.4465e-08
65192,4.50605e-13
65193,1.03493e-05
65194,2.36094e-20
65195,0.0263454
65196,0.0117033
65197,0.0289463
65198,0.000474078
65199,0.00103415
65200,6.91576e-08
65201,0.0280863
65202,7.67804e-15
65203,0.0039359
65204,0.000844721
65205,0.00430676
65206,8.18625e-06
65207,1.9883e-05
65208,6.012e-10
65209,0.00440681
65210,7.35583e-17
65211,0.137278
65212,0.0827787
65213,0.145456
65214,0.00765184
65215,0.0128386
65216,7.55698e-07
65217,0.14384
65218,5.9299e-14
65219,0.000608716
65220,0.000174655
65221,0.000682694
65222,1.78223e-06
65223,4.25196e-06
65224,6.39707e-11
65225,0.000700294
65226,4.18594e-18
65227,0.0729244
65228,0.0337973
65229,0.0782824
65230,0.00228849
65231,0.00435718
65232,7.07639e-07
65233,0.076626
65234,1.29198e-13
65235,0.026241
65236,0.00906773
65237,0.0310049
65238,0.000196017
65239,0.0003774
65240,4.11775e-08
65241,0.0290861
65242,5.65039e-15
65243,0.0605427
65244,0.0192648
65245,0.054851
65246,0.00048608
65247,0.00114116
65248,7.44567e-08
65249,0.0581008
65250,2.69779e-14
65251,0.0557895
65252,0.0205885
65253,0.0590184
65254,0.00054168
65255,0.00119177
65256,1.43934e-07
65257,0.0577888
65258,3.90635e-14
65259,0.00212203
65260,0.0005942
65261,0.00230896
65262,9.02581e-06
65263,2.5291e-05
65264,3.6481e-10
65265,0.0023175
65266,3.91525e-17
65267,0.00886954
65268,0.00335903
65269,0.01016
65270,0.000134246
65271,0.000374106
65272,6.76603e-08
65273,0.00967099
65274,1.16163e-14
65275,0.0179048
65276,0.00404427
65277,0.0171944
65278,3.89959e-05
65279,9.05116e-05
65280,1.86118e-09
65281,0.0184315
65282,1.76605e-16
65283,0.000372503
65284,8.52884e-05
65285,0.000410538
65286,7.40099e-07
65287,1.53766e-06
65288,2.84135e-11
65289,0.000403402
65290,2.44225e-18
65291,0.0537812
65292,0.0237956
65293,0.0539508
65294,0.00154939
65295,0.00264373
65296,8.1509e-07
65297,0.0547509
65298,2.38687e-13
65299,0.033302
65300,0.0163258
65301,0.0363618
65302,0.000535115
65303,0.000961124
65304,3.92367e-08
65305,0.0352831
65306,2.48916e-15
65307,7.67171e-05
65308,2.12108e-05
65309,9.13887e-05
65310,1.92577e-07
65311,4.22909e-07
65312,9.06779e-12
65313,8.77376e-05
65314,5.2516e-19
65315,1.87357e-10
65316,1.688e-11
65317,2.34809e-10
65318,2.37544e-14
65319,5.79505e-14
65320,3.76408e-19
65321,2.51153e-10
65322,2.43567e-26
65323,0.0134742
65324,0.00405791
65325,0.0141328
65326,6.98129e-05
65327,0.00015265
65328,4.47656e-09
65329,0.0143179
65330,3.88652e-16
65331,0.00418296
65332,0.00137406
65333,0.00498546
65334,3.90215e-05
65335,9.37614e-05
65336,1.48826e-08
65337,0.00477852
65338,1.30449e-14
65339,0.0060949
65340,0.00167558
65341,0.00579078
65342,4.84397e-05
65343,0.000107623
65344,9.67464e-09
65345,0.00601185
65346,1.0453e-15
65347,0.047823
65348,0.0258961
65349,0.0489652
65350,0.0013404
65351,0.00234247
65352,8.47007e-08
65353,0.0504703
65354,5.46752e-15
65355,0.10249
65356,0.0464987
65357,0.0971262
65358,0.00323855
65359,0.0075763
65360,8.21201e-07
65361,0.102773
65362,5.97691e-14
65363,0.0271022
65364,0.00997289
65365,0.0266396
65366,0.000447834
65367,0.00088986
65368,1.90328e-07
65369,0.0277106
65370,5.65761e-14
65371,0.0628501
65372,0.0255748
65373,0.0594794
65374,0.00126356
65375,0.00259179
65376,3.77586e-07
65377,0.063438
65378,2.6803e-13
65379,0.101711
65380,0.0551058
65381,0.103301
65382,0.0041421
65383,0.00710798
65384,9.06238e-07
65385,0.103384
65386,9.7993e-14
65387,0.0609362
65388,0.0239651
65389,0.067254
65390,0.000867843
65391,0.00176036
65392,8.44633e-08
65393,0.067509
65394,1.26669e-14
65395,0.137458
65396,0.0890449
65397,0.139033
65398,0.0288162
65399,0.0395416
65400,0.00020486
65401,0.139532
65402,1.28451e-10
65403,0.113661
65404,0.0725699
65405,0.115007
65406,0.0162368
65407,0.02382
65408,1.11119e-05
65409,0.115421
65410,1.86849e-12
65411,0.00660398
65412,0.0019136
65413,0.00690475
65414,6.68679e-05
65415,0.000144323
65416,1.6755e-08
65417,0.00722361
65418,3.80956e-15
65419,0.000116435
65420,2.47046e-05
65421,0.00013712
65422,2.49626e-07
65423,5.82514e-07
65424,1.9161e-11
65425,0.000136584
65426,1.31465e-18
65427,0.00942603
65428,0.00249574
65429,0.00939938
65430,0.000112647
65431,0.000270169
65432,2.86982e-08
65433,0.0100317
65434,8.88388e-15
65435,0.0755638
65436,0.0354479
65437,0.0756272
65438,0.00344361
65439,0.0081802
65440,8.38856e-07
65441,0.0800584
65442,8.44514e-14
65443,0.00616128
65444,0.00206909
65445,0.0060716
65446,8.88961e-05
65447,0.000130707
65448,1.20733e-08
65449,0.0063198
65450,1.06552e-15
65451,0.00212257
65452,0.000417739
65453,0.00199064
65454,4.8264e-06
65455,9.02378e-06
65456,1.94205e-10
65457,0.00224629
65458,1.50693e-17
65459,0.0394984
65460,0.0160581
65461,0.0355925
65462,0.00108904
65463,0.00234932
65464,5.70475e-07
65465,0.0391672
65466,2.50698e-13
65467,1.82451e-05
65468,3.35098e-06
65469,2.19216e-05
65470,3.06691e-08
65471,6.50834e-08
65472,1.14906e-12
65473,2.1775e-05
65474,1.15035e-19
65475,7.21414e-07
65476,9.91798e-08
65477,7.86686e-07
65478,3.42817e-10
65479,8.34524e-10
65480,6.58333e-15
65481,8.3357e-07
65482,4.29921e-22
65483,0.000886683
65484,0.000235095
65485,0.001041
65486,2.7788e-06
65487,5.89335e-06
65488,1.56449e-10
65489,0.00100271
65490,1.19697e-17
65491,0.00335833
65492,0.00115532
65493,0.00358541
65494,2.06269e-05
65495,4.7082e-05
65496,2.80311e-09
65497,0.00380472
65498,3.58819e-16
65499,1.8625e-05
65500,4.20968e-06
65501,2.1864e-05
65502,7.8235e-08
65503,1.2773e-07
65504,5.13613e-12
65505,2.17586e-05
65506,3.86096e-19
65507,0.0399615
65508,0.0123299
65509,0.0386357
65510,0.000343956
65511,0.00106586
65512,4.60517e-08
65513,0.0415626
65514,7.69129e-15
65515,0.0508007
65516,0.0256428
65517,0.0557609
65518,0.00185509
65519,0.00305343
65520,5.19512e-07
65521,0.0538564
65522,1.20367e-13
65523,0.178143
65524,0.0930631
65525,0.183065
65526,0.0092569
65527,0.0141909
65528,8.29988e-07
65529,0.1854
65530,6.29796e-14
65531,0.000264436
65532,7.06789e-05
65533,0.000286006
65534,1.65428e-06
65535,3.21816e-06
65536,2.36873e-10
65537,0.000292327
65538,2.51577e-17
65539,1.97765e-05
65540,2.91246e-06
65541,2.10403e-05
65542,1.21868e-08
65543,2.83889e-08
65544,3.33431e-13
65545,2.27976e-05
65546,2.2562e-20
65547,0.0321806
65548,0.0154381
65549,0.0317652
65550,0.00122971
65551,0.00233814
65552,5.0682e-07
65553,0.0329289
65554,8.79181e-14
65555,0.0420687
65556,0.0213364
65557,0.047376
65558,0.000999394
65559,0.00183913
65560,1.04119e-07
65561,0.0452268
65562,8.05475e-15
65563,0.184994
65564,0.184994
65565,0.184994
65566,0.184994
65567,0.184994
65568,0.184994
65569,0.152325
65570,0.152325
65571,0.194872
65572,0.0470742
65573,0.0805221
65574,0.000169049
65575,0.190047
65576,1.44436e-11
65577,0.0937935
65578,0.0577019
65579,0.0967693
65580,0.00502345
65581,0.0125522
65582,1.86938e-06
65583,0.0959318
65584,2.33689e-13
65585,0.255058
65586,0.24962
65587,0.254649
65588,0.176806
65589,0.232768
65590,0.0112039
65591,0.254911
65592,2.43655e-08
65593,0.25711
65594,0.257093
65595,0.25711
65596,0.227811
65597,0.249121
65598,0.0327269
65599,0.25711
65600,2.14308e-07
65601,0.25711
65602,0.256268
65603,0.25711
65604,0.227836
65605,0.246895
65606,0.0312451
65607,0.25711
65608,3.83114e-07
65609,0.25711
65610,0.253264
65611,0.25711
65612,0.220651
65613,0.232711
65614,0.0242584
65615,0.25711
65616,2.37649e-07
65617,0.25711
65618,0.256691
65619,0.25711
65620,0.229027
65621,0.246214
65622,0.0366551
65623,0.25711
65624,2.58271e-07
65625,0.25711
65626,0.25711
65627,0.25711
65628,0.247485
65629,0.256339
65630,0.0806293
65631,0.25711
65632,6.09113e-06
65633,0.245022
65634,0.22075
65635,0.24519
65636,0.104361
65637,0.159175
65638,0.000542597
65639,0.244387
65640,1.17055e-10
65641,0.0881127
65642,0.0436022
65643,0.0968699
65644,0.00270139
65645,0.0065976
65646,3.83996e-07
65647,0.0943927
65648,3.87382e-14
65649,0.25711
65650,0.256914
65651,0.25711
65652,0.235304
65653,0.254366
65654,0.0390834
65655,0.25711
65656,1.46645e-07
65657,0.0015333
65658,0.00044114
65659,0.0014626
65660,1.02749e-05
65661,2.05463e-05
65662,6.75638e-10
65663,0.00159328
65664,1.18017e-16
65665,0.132071
65666,0.0760975
65667,0.137032
65668,0.00947155
65669,0.0146204
65670,3.17858e-06
65671,0.135489
65672,2.32292e-13
65673,0.100599
65674,0.0718132
65675,0.10452
65676,0.0098759
65677,0.0188193
65678,2.43367e-06
65679,0.1033
65680,4.76185e-13
65681,0.0566069
65682,0.0245771
65683,0.0540566
65684,0.000508282
65685,0.00105373
65686,5.40894e-08
65687,0.0565668
65688,6.95657e-15
65689,0.0318856
65690,0.0159219
65691,0.0314152
65692,0.000894221
65693,0.00170283
65694,8.21953e-08
65695,0.0330752
65696,7.36702e-15
65697,0.026725
65698,0.0115636
65699,0.0299735
65700,0.000412879
65701,0.000944659
65702,8.65491e-08
65703,0.0289229
65704,1.31333e-14
65705,1.97709e-06
65706,2.34782e-07
65707,2.22296e-06
65708,9.40933e-10
65709,2.33427e-09
65710,1.92664e-14
65711,2.42978e-06
65712,1.19596e-21
65713,0.098943
65714,0.0665114
65715,0.105124
65716,0.0128205
65717,0.0235247
65718,5.30713e-06
65719,0.101919
65720,7.67559e-13
65721,0.0962574
65722,0.0598747
65723,0.100028
65724,0.00530163
65725,0.0108134
65726,1.37909e-06
65727,0.0988547
65728,1.31435e-13
65729,0.0588745
65730,0.0196009
65731,0.0575018
65732,0.000714777
65733,0.00139463
65734,9.19814e-08
65735,0.061478
65736,5.76201e-15
65737,0.0573892
65738,0.029998
65739,0.0618295
65740,0.0018357
65741,0.00332293
65742,5.38549e-07
65743,0.0606609
65744,5.40785e-14
65745,0.0528191
65746,0.0218744
65747,0.0565015
65748,0.000710186
65749,0.00115281
65750,7.52471e-08
65751,0.0579065
65752,4.88676e-15
65753,0.256775
65754,0.255657
65755,0.256553
65756,0.218585
65757,0.24635
65758,0.0280268
65759,0.256695
65760,9.3821e-08
65761,0.255378
65762,0.250386
65763,0.255044
65764,0.193866
65765,0.235943
65766,0.0173796
65767,0.25526
65768,5.284e-08
65769,0.0299232
65770,0.0133002
65771,0.031799
65772,0.000573006
65773,0.00104409
65774,8.44001e-08
65775,0.0319559
65776,2.82635e-14
65777,0.00761097
65778,0.00223645
65779,0.00777414
65780,6.53108e-05
65781,0.000124035
65782,5.71108e-09
65783,0.00822038
65784,5.35214e-16
65785,0.0778153
65786,0.0362723
65787,0.0831097
65788,0.00211278
65789,0.00354971
65790,1.9841e-07
65791,0.082153
65792,1.31976e-14
65793,0.00803814
65794,0.0028662
65795,0.00890098
65796,8.29892e-05
65797,0.000169799
65798,4.15953e-09
65799,0.00883649
65800,2.8265e-16
65801,2.47976e-20
65802,2.25934e-21
65803,3.05258e-20
65804,3.09672e-24
65805,8.92559e-24
65806,5.41695e-29
65807,3.32738e-20
65808,3.65661e-36
65809,3.01344e-10
65810,3.12881e-11
65811,3.52584e-10
65812,6.34097e-14
65813,1.82765e-13
65814,1.0974e-18
65815,3.80192e-10
65816,7.00539e-26
65817,0.25711
65818,0.257045
65819,0.25711
65820,0.219897
65821,0.249635
65822,0.0217338
65823,0.25711
65824,7.63866e-08
65825,8.42199e-10
65826,1.0351e-10
65827,8.5824e-10
65828,3.2238e-13
65829,7.64782e-13
65830,5.2897e-18
65831,9.71127e-10
65832,4.76124e-25
65833,0.00616483
65834,0.00165552
65835,0.00663528
65836,2.53256e-05
65837,4.84769e-05
65838,7.29915e-10
65839,0.00668164
65840,4.22736e-17
65841,0.0231605
65842,0.00990565
65843,0.0236604
65844,0.000445587
65845,0.000918899
65846,1.54877e-07
65847,0.0240409
65848,6.6171e-14
65849,1.80408e-05
65850,3.76277e-06
65851,1.95364e-05
65852,5.39098e-08
65853,9.4974e-08
65854,2.0548e-12
65855,2.09029e-05
65856,1.44149e-19
65857,0.00259339
65858,0.00112755
65859,0.00267281
65860,5.07422e-05
65861,9.3493e-05
65862,5.95328e-09
65863,0.00277943
65864,3.84385e-16
65865,0.00109171
65866,0.000238695
65867,0.000999668
65868,5.43531e-06
65869,9.99503e-06
65870,2.69808e-10
65871,0.0011601
65872,2.21656e-17
65873,0.0004385
65874,0.000130307
65875,0.000489428
65876,4.06874e-06
65877,1.01997e-05
65878,8.45625e-10
65879,0.000485811
65880,7.10769e-17
65881,0.0030213
65882,0.000725231
65883,0.00294186
65884,2.31086e-05
65885,3.90695e-05
65886,3.70031e-09
65887,0.00322348
65888,3.42087e-16
65889,0.00113536
65890,0.000298448
65891,0.00103563
65892,9.955e-06
65893,1.77231e-05
65894,2.06726e-09
65895,0.00116082
65896,3.47268e-16
65897,4.0368e-06
65898,9.02126e-07
65899,4.90344e-06
65900,1.38644e-08
65901,2.55285e-08
65902,8.16763e-13
65903,4.85454e-06
65904,4.74223e-20
65905,0.00916437
65906,0.00357213
65907,0.00888092
65908,0.000145371
65909,0.000327872
65910,3.39192e-08
65911,0.00950133
65912,3.32374e-15
65913,0.00508336
65914,0.00190106
65915,0.00538478
65916,8.61827e-05
65917,0.000177544
65918,1.14165e-08
65919,0.00537902
65920,6.01574e-16
65921,0.000297435
65922,8.79509e-05
65923,0.000345052
65924,1.71973e-06
65925,2.74125e-06
65926,1.14038e-10
65927,0.000347271
65928,9.00221e-18
65929,0.00400247
65930,0.00104175
65931,0.00395116
65932,3.74131e-05
65933,5.0148e-05
65934,7.97224e-09
65935,0.00425518
65936,6.13804e-16
65937,0.00116675
65938,0.000478569
65939,0.001246
65940,3.47125e-05
65941,6.01853e-05
65942,6.31631e-09
65943,0.00126072
65944,5.36294e-16
65945,1.16738e-05
65946,2.74483e-06
65947,1.29263e-05
65948,4.07774e-08
65949,7.50839e-08
65950,2.64862e-12
65951,1.32059e-05
65952,3.62701e-19
65953,0.00601664
65954,0.00286974
65955,0.00615328
65956,0.000111298
65957,0.000202354
65958,1.82611e-08
65959,0.00624979
65960,2.59027e-15
65961,0.000154281
65962,3.32365e-05
65963,0.000158868
65964,6.67036e-07
65965,1.01073e-06
65966,6.94248e-11
65967,0.000169213
65968,5.08395e-18
65969,1.76856e-05
65970,4.97005e-06
65971,1.78946e-05
65972,1.34441e-07
65973,2.01173e-07
65974,2.31934e-11
65975,1.8869e-05
65976,1.79983e-18
65977,0.000419781
65978,0.000142288
65979,0.000452254
65980,5.46147e-06
65981,1.14549e-05
65982,2.36197e-09
65983,0.000454698
65984,2.31804e-16
65985,0.00341451
65986,0.00113916
65987,0.00360943
65988,3.62271e-05
65989,6.42032e-05
65990,3.51176e-09
65991,0.0037394
65992,2.02265e-16
65993,0.0111997
65994,0.00414891
65995,0.0103789
65996,0.00012111
65997,0.000226284
65998,1.72732e-08
65999,0.0113595
66000,1.32539e-15
66001,0.00457013
66002,0.00168774
66003,0.00432029
66004,8.35618e-05
66005,0.000147565
66006,1.56413e-08
66007,0.00465686
66008,1.57464e-15
66009,6.9138e-06
66010,1.41967e-06
66011,7.36146e-06
66012,2.21631e-08
66013,3.85499e-08
66014,9.56227e-13
66015,7.97705e-06
66016,7.3155e-20
66017,2.04685e-05
66018,4.71937e-06
66019,2.4914e-05
66020,4.58372e-08
66021,9.14587e-08
66022,1.9941e-12
66023,2.45114e-05
66024,1.37119e-19
66025,0.0246416
66026,0.0125043
66027,0.0263342
66028,0.000639097
66029,0.000992838
66030,5.15304e-08
66031,0.0260978
66032,3.74609e-15
66033,0.005766
66034,0.00123816
66035,0.00515601
66036,2.99272e-05
66037,5.18107e-05
66038,6.81096e-09
66039,0.00606499
66040,8.00686e-16
66041,0.00343792
66042,0.00109899
66043,0.00335653
66044,4.38098e-05
66045,9.09077e-05
66046,5.31805e-09
66047,0.00357374
66048,7.37306e-16
66049,0.00668274
66050,0.0020171
66051,0.00629908
66052,5.90001e-05
66053,0.000110033
66054,3.66256e-09
66055,0.00705286
66056,2.44957e-16
66057,0.00992334
66058,0.00373218
66059,0.0103626
66060,0.000151417
66061,0.000275729
66062,1.4552e-08
66063,0.0106757
66064,1.62572e-15
66065,9.35392e-05
66066,1.5824e-05
66067,0.000108762
66068,1.32283e-07
66069,2.29116e-07
66070,3.6661e-12
66071,0.000111307
66072,1.85363e-19
66073,0.00257774
66074,0.000703206
66075,0.00244
66076,2.57475e-05
66077,4.82041e-05
66078,3.72138e-09
66079,0.00270943
66080,4.37383e-16
66081,3.99438e-05
66082,5.22439e-06
66083,4.28056e-05
66084,2.85826e-08
66085,6.37518e-08
66086,1.13808e-12
66087,4.62032e-05
66088,1.10065e-19
66089,0.000236943
66090,5.35708e-05
66091,0.000250313
66092,4.92272e-07
66093,1.10908e-06
66094,1.57059e-11
66095,0.000261277
66096,8.22953e-19
66097,0.000898583
66098,0.000291387
66099,0.00100082
66100,1.00957e-05
66101,1.96509e-05
66102,1.5303e-09
66103,0.0010175
66104,7.67042e-17
66105,0.000154063
66106,4.17451e-05
66107,0.000161561
66108,9.21654e-07
66109,1.79584e-06
66110,4.61123e-11
66111,0.000169164
66112,3.94633e-18
66113,0.0120253
66114,0.00449042
66115,0.012955
66116,0.000248148
66117,0.000415815
66118,2.48595e-08
66119,0.0128997
66120,5.56206e-15
66121,5.55218e-06
66122,1.24077e-06
66123,6.20931e-06
66124,1.14888e-08
66125,2.25456e-08
66126,3.83309e-13
66127,6.45465e-06
66128,2.63583e-20
66129,3.49891e-06
66130,7.81912e-07
66131,4.25003e-06
66132,8.03501e-09
66133,1.72644e-08
66134,6.49439e-13
66135,4.20764e-06
66136,4.06126e-20
66137,0.00905509
66138,0.00346893
66139,0.00888113
66140,0.000120128
66141,0.000238846
66142,8.01239e-09
66143,0.00927772
66144,4.50376e-16
66145,0.00292575
66146,0.000810526
66147,0.003344
66148,2.3474e-05
66149,4.83857e-05
66150,3.11217e-09
66151,0.00326231
66152,6.48336e-16
66153,0.000417031
66154,9.24973e-05
66155,0.000441904
66156,1.1511e-06
66157,2.10258e-06
66158,6.0606e-11
66159,0.000468576
66160,3.50999e-18
66161,0.0109861
66162,0.0044259
66163,0.0108185
66164,9.04065e-05
